"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171003_01601","IE_20171003_01801","IE_20171003_02301","IE_20171003_02501","IE_20171003_02801","IE_20171003_03401","IE_20171003_03601","IE_20171003_04001","IE_20171003_04101","IE_20171003_04801","IE_20171003_04901","IE_20171003_05101","IE_20171003_05301","IE_20171003_05601","IE_20171003_06201","IE_20171003_06301","IE_20171003_06801","IE_20171003_06901","IE_20171003_01301","IE_20171003_02001","IE_20171003_02601","IE_20171003_03201","IE_20171003_03801","IE_20171003_04401","IE_20171003_05001","IE_20171003_05701","IE_20171003_06401","IE_20171003_07001","IE_20171003_01701","IE_20171003_02201","IE_20171003_02401","IE_20171003_03101","IE_20171003_03301","IE_20171003_04301","IE_20171003_04601","IE_20171003_04701","IE_20171003_05401","IE_20171003_05901","IE_20171003_06101","IE_20171003_06501","IE_20171003_06601","IE_20171003_01401","IE_20171003_01501","IE_20171003_01901","IE_20171003_02101","IE_20171003_02701","IE_20171003_02901","IE_20171003_03001","IE_20171003_03501","IE_20171003_03901","IE_20171003_04201","IE_20171003_04501","IE_20171003_05201","IE_20171003_05501","IE_20171003_05801","IE_20171003_06001","IE_20171003_06701","isotopes","adduct","pcgroup","SD","MEAN","CV"
"3545",3545,1309.54543524535,1309.53843296688,1309.54826331624,383.759490852356,382.208010482788,384.084994430542,8,0,8,0,0,114.294143676758,68.0484822591146,158.522341378964,130.767465780179,69.3703460693359,99.1008758544922,108.442349264515,205.204005776206,74.0064290364583,173.75686899821,183.747125095067,170.524784386119,76.6374206542969,111.987399524776,201.798568526904,97.7784016927083,62.7696863810221,59.4600677490234,10656.7935186537,13915.6078339294,12130.0823513312,11779.9443760697,10317.3580171843,15265.3052957995,15610.2754769791,14242.2468270826,178.071846216917,117.597895304362,116.675542744148,300.199858087115,197.228149830208,64.2944548130035,5308.623373757,314.290588907897,183.076994548319,344.674016927097,196.229553222656,227.62044915068,233.85617094906,126.469400970498,390.533732967451,664.111556621819,462.160758390247,705.155943377564,411.357785207607,492.76862018307,261.053764761309,1405.52139344014,467.409323262051,304.960364588187,394.128289434438,702.7648399584,524.157607806632,323.150437218409,569.755150485382,327.957625071017,326.580622175878,"","",993,2044.44507521929,12989.7017121287,0.15738968611653
"3547",3547,1310.18005564548,1309.98920356495,1310.20335481189,296.800508422852,204.730997085571,322.204010696411,16,1,0,8,5,245.64025354286,274.861616677871,195.708941627294,8290.45079940065,288.639825303108,194.778793022564,261.239729725057,478.80354484655,182.535772705078,136.970118224155,295.485532671772,305.613686815463,184.333166217587,111.375290825389,156.580357655588,450.412982778686,197.666804601139,108.535976083949,793.067466142153,937.301383834053,798.866717301309,879.12394370941,1001.37246138907,654.740564132691,844.404431009773,603.933830486539,17.6649169921875,19.6279907226562,616.231584972935,576.357884615527,2207.56428110153,28152.1315281093,872.450556827088,7323.46188273747,339.628444954039,20162.9864216047,8578.98675379894,29612.6692752913,8031.93821067523,25849.0753503071,11927.4864973013,561.517872592784,32202.5020445472,253.250266754534,9421.47025561758,423.557220566086,931.136866504637,12738.8154638698,84884.7405218311,27092.8563050713,699.261883530832,669.937670469961,526.506419644148,424.013137715116,422.424398093919,596.86843535599,560.603310339419,"","",1252,133.969984134661,814.101349750625,0.164561800782788
"3548",3548,1310.21212837194,1310.19771391683,1310.21647840852,383.460501899719,354.973988800049,384.084994430542,10,0,8,1,0,110.126573346985,112.754758311579,217.133689571029,145.830523573793,132.811890990115,30.9369812011719,132.277123084435,348.732164514287,110.601787860577,124.60740938489,74.5911422065858,125.381295307324,232.653049947295,95.7867213657924,333.034151517428,136.559370969834,81.6189340444712,75.0386352539062,10952.3243605287,17172.2039616924,16430.0101442722,15801.1622843443,16126.2156372098,15377.8989737372,16767.9505870305,15501.2316048231,202.965869962023,100.050086388221,249.634557215282,260.907364291354,161.267242431641,172.745666138398,6277.04275221697,343.261386275524,198.762455866887,326.403346677812,189.584207278605,149.523664061482,284.657695861103,78.9995868389423,16442.9873973057,324.754744863138,135.09328519381,228.198995489054,292.243363935679,203.004411371855,243.002007702099,322.517117006109,140.525317382813,191.998221022292,158.948864276593,239.999365397962,208.903574232012,190.939991482999,395.069233615954,226.514543805804,138.44702031372,"[292][M]3-","",47,1943.70457220585,15516.1246942048,0.125269976267451
"3549",3549,1310.54637046871,1310.53870388321,1310.54864888798,383.759490852356,355.959008026123,384.084994430542,8,0,7,1,0,109.984893798828,98.6740783691406,164.755656229123,126.401548939291,253.286877441406,137.132720607799,67.2554168701172,89.8816619873047,37.0889038085937,104.332073974609,109.708542143554,106.564293273748,57.8220336914063,118.139709472656,92.9062870098278,136.071109092236,136.625554838777,142.646722412109,8012.53705707172,10526.8064871638,11104.2226441639,12213.9291944435,12961.7070607724,10426.4441998168,13652.9245447681,13246.0916056717,52.1637573242188,49.0258850097656,206.3298749106,152.52858062014,258.154201785661,57.1913116455078,4994.11497542169,246.026390247722,228.162048339844,167.914001872763,101.824969482422,144.602243108628,179.113906860352,115.57818117179,11005.1754763853,374.600122729054,124.093104538391,366.669065133255,346.792736624926,306.964164671302,164.938192874892,552.28330637177,316.224848809186,252.72583709266,157.749031990534,494.504821613431,509.366659374791,248.135833717756,347.281907113222,274.277487686079,366.070691188487,"[292][M+1]3-","",47,1880.20711871194,11518.082849234,0.163239589723648
"3550",3550,1311.17632027037,1310.99742914403,1311.2028363714,303.587007522583,173.481003379822,325.347990264893,15,2,0,9,4,96.8873893105192,21.9942283630371,253.288081731065,183.498046875,128.213607788086,142.026903033257,133.324724202976,9883.59148673629,201.141807606444,57.8117605969892,156.274073442793,134.906945388531,61.895205460644,87.3331298828125,122.566051483154,156.472787435923,93.5784625551767,12844.5028939703,4463.73207151642,6011.30359954527,6336.35851690173,5719.11000546689,5885.82111537736,6318.57940798004,6695.30566920061,6455.88604811579,8.17012786865234,62.2265968322754,5312.39829369588,12807.3164318574,7178.26907199408,18818.3527853266,3141.25821398199,11242.3428317606,3451.45709306496,24333.3495887201,17296.5043247025,18177.8048794996,6337.65758929774,11831.8273820132,13511.3084733672,215.840102308326,19843.7043341721,177.651803238317,150.247646851232,138.095044496818,284.77183963987,24540.182897374,55751.2186520419,15028.453301665,441.662930461578,307.429447608689,297.602605986719,302.818721971371,160.452935635112,225.275242432836,33.9225959777832,"","",1758,692.456613076362,5985.76205426301,0.115683952485749
"3551",3551,1311.53338338063,1311.41218111403,1311.57591314979,303.04700592041,174.048997917175,330.762989883423,31,1,8,10,6,122.006781151725,74.7803764343262,136.738159029434,146.464230167214,120.855143239929,107.810074552687,248.786469809711,224.563601418657,82.4161093701453,204.974667562379,94.5820586026336,130.329648345295,98.8678567889147,187.866913637353,84.346847049478,247.818022347987,38.9118787977431,13539.5394091029,7791.37035298347,11265.4737417251,12016.8495392215,11646.2828898118,10102.262959065,11438.9842044609,14186.9903130736,13141.5633503813,30.7916497124566,79.2020263671875,10080.5051559297,16103.0635266223,14317.3882860029,3567.00880595121,6826.64555128043,22778.0646076973,7498.67304739108,8216.09171350161,20932.1616198658,20180.3755569679,9750.90998227894,17245.8761309041,39338.7708070184,11111.2432253444,10693.5495032341,8704.63088274933,484.410928400233,711.221183451513,532.89966465688,17391.678837697,30447.6543272424,8349.39822318634,344.001967703303,788.095366947043,1122.42146082719,989.648687197723,1641.24683436751,680.254160941889,588.333079716249,"","",1759,1925.33752757504,11448.7221688403,0.168170517126809
"3552",3552,1311.87008724091,1311.83647374563,1311.93361475181,303.593000640869,173.481003379822,325.351997146606,29,1,8,11,1,207.168474196829,91.0638966400176,140.175030833529,176.159694653284,77.9215576171875,67.7211087641073,224.93618562771,184.690989765711,183.815892704064,155.311115454696,157.565732573904,119.349932088517,118.7195374627,123.899924826004,197.625269277114,245.655395396985,78.5042648546398,6207.91028304608,16209.9086896225,17165.0154341651,15851.2590963626,14054.321173192,15111.6438128054,14125.5098443152,17929.7570110739,17462.5351383991,88.0178344155662,21.3729553222656,10780.6307372134,10902.7923649102,15721.7105590765,4705.02270178311,8580.89021787623,28942.4186036895,7851.16518151481,12393.540007697,21478.0308385205,19386.3224963962,13919.3628693216,17008.6544733157,38487.2542143727,7002.54503520322,446.223717339942,630.332034213807,243.158071488515,398.391316174716,249.985038057622,638.385985507281,691.581873159669,543.109157147055,365.854494962096,390.39232088849,677.202840797883,400.026630270388,908.5574627202,369.759950619657,431.704201177135,"","",1760,1481.98516304706,15988.743774992,0.0926892809030462
"3553",3553,1312.2033834684,1311.99865106727,1312.20956751228,303.04700592041,233.159005851746,325.346987457275,23,1,8,10,1,179.123039245605,86.7258911132812,185.05481279393,185.187261714755,91.7605336507161,97.712059780024,181.418654054403,11960.7574746595,292.466999320197,150.063698578742,113.439676292473,269.733101817818,113.058415495146,135.386453555121,177.769433832727,268.861788827383,116.900405883789,145.472620604793,8233.87815798982,15437.1056336341,15530.7668505062,11920.8687456331,14317.4261861555,11567.6522655669,14552.2969449488,17960.872192393,40.8522923787435,84.2182312011719,12353.0329963531,8550.760674303,14601.2621524806,4184.82972630315,7890.0848320988,30834.8988516376,9167.80795606039,10157.3530466322,14927.1249167947,11851.7668222636,12696.0197532526,8052.47306871414,33172.9746382977,413.797060085849,148.336825019087,205.878321329753,416.880881074176,185.059600604038,186.346456736404,687.783963145048,11501.7334879627,242.961790896952,312.125276584644,275.146227056711,371.278747916222,241.806378159265,321.612503226846,339.839757883068,214.784180685878,"","",1761,3005.27679683185,13690.1083721034,0.219521768210087
"3554",3554,1312.53650954372,1312.51105192947,1312.54240713672,303.066990890503,302.396008911133,325.346987457275,15,0,7,7,0,43.8250794135965,31.4268112182617,132.331026272848,97.5074626868009,65.4796832619468,102.491545598023,196.763853247976,217.397026875056,108.951231362647,75.1809217379778,112.553041240666,119.369396039052,104.173325486481,93.623477935791,113.506622402288,100.236887782055,93.0194091796875,137.444465608132,8526.95172706665,11682.0348970792,8738.66133276373,9013.86699112132,10958.4030917287,9562.89266215046,9509.66448250227,9440.31536364378,37.0795860290527,46.5116806030273,9073.58583035779,7905.47571286839,9533.95566058159,2574.96773715131,6018.45274653845,21264.613213286,6879.46803332947,11433.4856832061,8807.23090462096,5223.69216243667,8309.38799737394,1289.26114589395,26128.1601684423,828.81301741139,744.302150468342,509.411315023201,515.897707028314,612.158842629986,351.938227126084,586.262580058101,791.407789740711,726.277968114358,302.903808065574,774.226197260432,696.03427124396,669.086933940416,1290.53674616804,412.356019536965,642.122278511524,"","",1762,1095.57556502187,9679.09881850701,0.113189831570586
"3555",3555,1317.86082209592,1317.84484462593,1317.86577089553,337.601001014709,336.420004730225,349.369009475708,10,0,5,4,0,136.234722900391,161.689437866211,189.316483445838,182.424135928601,126.18635161696,146.224848789303,159.787831519009,81.3325487048262,21.9953765869141,33.5331852562726,165.760972188693,173.473359169113,97.0105102539062,56.7042796440888,189.056121994695,80.5869869436603,118.638720703125,101.725355830975,7101.35939235613,10676.4003345972,8443.49264122593,8391.46305019967,10874.3354633432,11207.2307427417,9588.99581045621,9291.77004805114,43.3648406982422,54.6779388427734,3989.75809053537,6787.127268143,1516.13331859531,20415.8903021924,37585.6912738457,5174.91892016865,1283.02367387787,8169.69829695672,2500.09409919027,2436.03133053891,38753.5315988911,410.652211404592,15693.5680784304,244.655774421059,243.782807107642,234.021252080798,188.934563345276,207.503591627348,247.100840160856,453.543581651204,344.931623467058,284.365114600956,175.151782898605,130.441449270351,113.130065917969,228.366105791763,382.112330514705,149.861582421284,144.106378527358,"","",1849,1430.01489212082,9446.8809353714,0.151374289768648
"3556",3556,1320.17619942364,1320.1752361948,1320.21018257826,325.348992919922,324.718994369507,336.420004730225,7,0,0,7,0,146.682214946232,144.599706476385,116.258788693231,179.169106151062,213.383385975379,92.048291015625,90.1222383792978,134.38082090325,137.472016510968,211.447098762728,85.1238113385625,140.822451534565,70.9119903564453,132.773956298828,143.387313947625,125.937334696452,140.325340270996,127.96042175293,3781.54103226662,5308.17602958282,4794.54147273302,4325.04615809508,4434.93773545921,4425.20044418983,4209.27397828624,4169.61573222466,73.3711547851562,74.0479888916016,14561.7944414802,29481.9747206968,34200.0237157659,904.519264047034,612.824223376438,630.723720795196,21648.9637209505,12800.1653719113,698.621343534533,890.715832786448,74065.0526846498,6956.28973897621,8460.13671574648,164.429500195663,342.434379280731,290.551488132798,160.093562114179,105.759640617762,152.121098041651,370.625509275589,239.714774399064,125.085660631514,118.89435511278,113.976657020135,270.193517029844,267.428162431251,247.896035110268,240.956214092392,109.506525845965,"","",470,455.467836026475,4431.04157285469,0.102790242099453
"3557",3557,1320.53786675026,1320.38444698011,1320.54364592844,336.966988372803,266.606010665894,337.632989425659,17,0,8,7,1,89.1845871537096,107.053710562022,297.029738421966,145.387829887623,255.492674341053,142.336295590177,21.9974060058594,146.82086319162,50.25390625,130.980753580729,167.46538437489,234.12760887295,216.805822028675,68.4499908447266,191.04248429007,272.623236721648,172.283220411589,194.924329267442,9622.86289951997,17401.4570485552,14853.5856170818,15384.7668500577,15041.6076083011,15633.3000590517,16571.4084254357,14552.1183121949,71.0233001708984,67.88759765625,11087.408896313,10054.5373183452,25950.4109280046,4116.92886726353,2512.61269192863,9007.30753138103,17244.2905576493,11791.3919325499,3918.72968308022,3270.65972217619,56308.3127920014,1535.19225711348,24194.811475466,394.615129351802,10234.0365699234,258.282137264963,595.941956022924,250.316161974706,358.948493880499,867.036670277012,440.739633591566,388.83199297674,295.756414059363,392.333183393511,333.280118510127,314.011119842809,596.855603662319,447.451251289911,386.742834171094,"","",1850,2324.17772270794,14882.6383525248,0.156167049662512
"3558",3558,1320.46419527565,1320.46030670663,1320.46875548907,187.378003807068,187.37099647522,188.009005317688,9,0,0,0,9,625.622750051692,251.30855597395,552.748327892739,1057.41010071859,210.237479531206,288.325330245844,477.799256376372,558.801540464628,503.885079996263,457.194038584246,339.836609332543,470.08039198718,360.385750683956,383.595666720206,462.390257240351,799.321179185994,538.018313291017,383.065600786019,5647.55675095618,6536.53561034836,4978.29939985899,6407.91424413119,6144.19809007272,6134.08157579382,6879.9792152686,5972.61028531101,43.3718948364258,10.058447265625,548.243276428152,1028.07178158537,963.10195801435,1203.24638750106,1354.19987858584,1020.59475542251,1217.4797923971,982.835301279556,668.035971461143,612.865505806985,1244.55835720915,2067.57974710241,1294.47918228023,823.773042341461,41077.5670879942,9405.43312725528,691.470731337182,24085.8699828788,25895.3250664298,30756.8228411781,28586.0234110057,5652.60441857632,43245.258346422,1297.6342538922,15260.419870211,17322.1829658848,1523.20787806436,9881.21912093125,395.978842183365,"","",651,582.455589735917,6087.64689646761,0.0956782808927189
"3559",3559,1320.8734733086,1320.84219877162,1320.98565566964,336.983008651733,272.154987106323,337.632989425659,17,0,8,7,1,120.834100341797,94.201416015625,286.905756273866,110.708598264803,77.0633565925739,112.448220656846,148.433424822393,214.060032275738,194.392969568683,172.662976088375,198.646909380192,151.797707435489,143.240396614932,130.638805042614,138.336315995664,64.1266479492188,94.274189221859,149.671581321481,16685.5271744409,22057.1625736107,21143.2524939957,18796.5830578029,18009.5802143728,18213.7494601356,22416.7141971751,19705.4993404803,40.8558238636364,65.9934997558594,9331.83982399919,16202.2597660637,16964.7340695127,5290.96913191541,2756.36797370017,10427.4118678749,8237.90048653792,15990.9913658886,4952.9545818083,5569.80755240538,34670.9696449817,2131.29825623063,33925.2238318766,246.646684427746,398.865911313079,138.651418396907,171.33180408855,149.964254003103,476.652285706421,792.031333159936,303.772465334359,13075.0039471965,203.675351142883,147.743139100346,221.085031290369,254.407404011877,146.039331648929,209.779294322385,238.28737678599,"","",1851,2068.42036121204,19628.5085640017,0.105378376276916
"3560",3560,1320.96532697816,1320.84585073021,1320.97283428053,187.378003807068,168.124995231628,189.263005256653,11,1,0,0,10,239.955961505469,65.9923782348633,340.637055091001,744.398013531696,277.427824488259,283.804660398513,151.068106661551,498.183904596884,203.763469362806,188.447017861856,287.95944593274,268.898918142496,255.122917506378,204.630916291894,148.138462716671,8990.7038225738,283.297758894449,302.633176648143,6789.35277308654,8054.9192582041,6902.75585119512,7748.94527070122,7423.58557762606,8034.17122882465,8209.07912616767,7327.45175452801,16.9697158813477,26.9367736807559,166.374688186683,123.78663144086,235.480076527095,297.503324813675,262.335158322627,327.292465664353,152.86460116799,253.903637484415,85.4892880061641,32.6766235351562,357.02043360332,96.298193225544,243.331046925718,524.976817665622,58757.2922984708,14598.7401525084,418.546294883452,33907.6715068587,34145.4825369877,42521.2159355124,42065.1829753001,7573.14400894884,63812.5896556908,1595.40281627395,22540.820064177,25172.8030996596,1085.56756516481,16022.9173989873,496.513959825854,"","",651,537.896550558502,7561.28260504167,0.0711382682879551
